i,j,score
52.0,65.0,0.164
53.0,0.0,0.198
53.0,1.0,0.208
53.0,2.0,0.213
53.0,3.0,0.22
53.0,4.0,0.231
53.0,5.0,0.245
53.0,6.0,0.25
53.0,7.0,0.243
53.0,8.0,0.233
53.0,9.0,0.219
53.0,10.0,0.205
53.0,11.0,0.192
53.0,12.0,0.181
53.0,13.0,0.171
53.0,14.0,0.166
53.0,15.0,0.164
53.0,16.0,0.166
53.0,17.0,0.169
53.0,18.0,0.173
53.0,19.0,0.178
53.0,20.0,0.184
53.0,21.0,0.191
53.0,22.0,0.196
53.0,23.0,0.202
53.0,24.0,0.206
53.0,25.0,0.212
53.0,26.0,0.22
53.0,27.0,0.228
53.0,28.0,0.239
53.0,29.0,0.249
53.0,30.0,0.272
53.0,31.0,0.329
53.0,32.0,0.278
53.0,33.0,0.268
53.0,34.0,0.273
53.0,35.0,0.278
53.0,36.0,0.278
53.0,37.0,0.281
53.0,38.0,0.285
53.0,39.0,0.278
53.0,40.0,0.269
53.0,41.0,0.266
53.0,42.0,0.29
53.0,43.0,0.311
53.0,44.0,0.317
53.0,45.0,0.36
53.0,46.0,0.364
53.0,47.0,0.181
53.0,48.0,0.18
53.0,49.0,0.221
53.0,50.0,0.324
53.0,51.0,0.322
53.0,52.0,0.251
53.0,53.0,0.165
53.0,54.0,0.165
53.0,55.0,0.2
53.0,56.0,0.235
53.0,57.0,0.221
53.0,58.0,0.172
53.0,59.0,0.193
53.0,60.0,0.168
53.0,61.0,0.165
53.0,62.0,0.165
53.0,63.0,0.165
53.0,64.0,0.166
53.0,65.0,0.168
54.0,0.0,0.198
54.0,1.0,0.208
54.0,2.0,0.212
54.0,3.0,0.22
54.0,4.0,0.231
54.0,5.0,0.245
54.0,6.0,0.25
54.0,7.0,0.243
54.0,8.0,0.233
54.0,9.0,0.219
54.0,10.0,0.205
54.0,11.0,0.192
54.0,12.0,0.181
54.0,13.0,0.171
54.0,14.0,0.165
54.0,15.0,0.164
54.0,16.0,0.165
54.0,17.0,0.168
54.0,18.0,0.172
54.0,19.0,0.177
54.0,20.0,0.182
54.0,21.0,0.188
54.0,22.0,0.193
54.0,23.0,0.198
54.0,24.0,0.201
54.0,25.0,0.206
54.0,26.0,0.213
54.0,27.0,0.22
54.0,28.0,0.229
54.0,29.0,0.237
54.0,30.0,0.259
54.0,31.0,0.318
54.0,32.0,0.261
54.0,33.0,0.249
54.0,34.0,0.251
54.0,35.0,0.255
54.0,36.0,0.254
54.0,37.0,0.257
54.0,38.0,0.259
54.0,39.0,0.253
54.0,40.0,0.245
54.0,41.0,0.242
54.0,42.0,0.26
54.0,43.0,0.276
54.0,44.0,0.281
54.0,45.0,0.313
54.0,46.0,0.34
54.0,47.0,0.181
54.0,48.0,0.179
54.0,49.0,0.218
54.0,50.0,0.289
54.0,51.0,0.238
54.0,52.0,0.177
54.0,53.0,0.165
54.0,54.0,0.164
54.0,55.0,0.232
54.0,56.0,0.26
54.0,57.0,0.237
54.0,58.0,0.174
54.0,59.0,0.198
54.0,60.0,0.168
54.0,61.0,0.164
54.0,62.0,0.165
54.0,63.0,0.164
54.0,64.0,0.166
54.0,65.0,0.167
55.0,0.0,0.19
55.0,1.0,0.199
55.0,2.0,0.204
55.0,3.0,0.213
55.0,4.0,0.227
55.0,5.0,0.244
55.0,6.0,0.249
55.0,7.0,0.243
55.0,8.0,0.232
55.0,9.0,0.217
55.0,10.0,0.202
55.0,11.0,0.188
55.0,12.0,0.174
55.0,13.0,0.162
55.0,14.0,0.152
55.0,15.0,0.147
55.0,16.0,0.145
55.0,17.0,0.145
55.0,18.0,0.146
55.0,19.0,0.148
55.0,20.0,0.15
55.0,21.0,0.152
55.0,22.0,0.154
55.0,23.0,0.155
55.0,24.0,0.156
55.0,25.0,0.157
55.0,26.0,0.16
55.0,27.0,0.162
55.0,28.0,0.165
55.0,29.0,0.168
55.0,30.0,0.178
55.0,31.0,0.22
55.0,32.0,0.169
55.0,33.0,0.161
55.0,34.0,0.161
55.0,35.0,0.163
55.0,36.0,0.163
55.0,37.0,0.164
55.0,38.0,0.166
55.0,39.0,0.163
55.0,40.0,0.158
55.0,41.0,0.155
55.0,42.0,0.159
55.0,43.0,0.164
55.0,44.0,0.167
55.0,45.0,0.176
55.0,46.0,0.22
55.0,47.0,0.15
55.0,48.0,0.147
55.0,49.0,0.157
55.0,50.0,0.159
55.0,51.0,0.147
55.0,52.0,0.171
55.0,53.0,0.2
55.0,54.0,0.232
55.0,55.0,0.146
55.0,56.0,0.269
55.0,57.0,0.151
55.0,58.0,0.271
55.0,59.0,0.293
55.0,60.0,0.187
55.0,61.0,0.154
55.0,62.0,0.147
55.0,63.0,0.148
55.0,64.0,0.154
55.0,65.0,0.156
56.0,0.0,0.184
56.0,1.0,0.192
56.0,2.0,0.198
56.0,3.0,0.209
56.0,4.0,0.225
56.0,5.0,0.244
56.0,6.0,0.251
56.0,7.0,0.244
56.0,8.0,0.233
56.0,9.0,0.218
56.0,10.0,0.202
56.0,11.0,0.186
56.0,12.0,0.17
56.0,13.0,0.155
56.0,14.0,0.142
56.0,15.0,0.133
56.0,16.0,0.127
56.0,17.0,0.124
56.0,18.0,0.123
56.0,19.0,0.122
56.0,20.0,0.121
56.0,21.0,0.121
56.0,22.0,0.121
56.0,23.0,0.121
56.0,24.0,0.121
56.0,25.0,0.121
56.0,26.0,0.121
56.0,27.0,0.121
56.0,28.0,0.121
56.0,29.0,0.122
56.0,30.0,0.123
56.0,31.0,0.134
56.0,32.0,0.121
56.0,33.0,0.122
56.0,34.0,0.122
56.0,35.0,0.122
56.0,36.0,0.121
56.0,37.0,0.121
56.0,38.0,0.121
56.0,39.0,0.121
56.0,40.0,0.122
56.0,41.0,0.124
56.0,42.0,0.123
56.0,43.0,0.122
56.0,44.0,0.121
56.0,45.0,0.121
56.0,46.0,0.127
56.0,47.0,0.122
56.0,48.0,0.13
56.0,49.0,0.126
56.0,50.0,0.133
56.0,51.0,0.17
56.0,52.0,0.208
56.0,53.0,0.235
56.0,54.0,0.26
56.0,55.0,0.269
56.0,56.0,0.121
56.0,57.0,0.201
56.0,58.0,0.374
56.0,59.0,0.422
56.0,60.0,0.324
56.0,61.0,0.246
56.0,62.0,0.175
56.0,63.0,0.153
56.0,64.0,0.16
56.0,65.0,0.156
57.0,0.0,0.189
57.0,1.0,0.198
57.0,2.0,0.204
57.0,3.0,0.213
57.0,4.0,0.227
57.0,5.0,0.244
57.0,6.0,0.249
57.0,7.0,0.243
57.0,8.0,0.232
57.0,9.0,0.217
57.0,10.0,0.202
57.0,11.0,0.187
57.0,12.0,0.173
57.0,13.0,0.16
57.0,14.0,0.149
57.0,15.0,0.143
57.0,16.0,0.14
57.0,17.0,0.139
57.0,18.0,0.14
57.0,19.0,0.141
57.0,20.0,0.142
57.0,21.0,0.144
57.0,22.0,0.145
57.0,23.0,0.147
57.0,24.0,0.147
57.0,25.0,0.148
57.0,26.0,0.15
57.0,27.0,0.152
57.0,28.0,0.154
57.0,29.0,0.156
57.0,30.0,0.163
57.0,31.0,0.204
57.0,32.0,0.157
57.0,33.0,0.149
57.0,34.0,0.149
57.0,35.0,0.15
57.0,36.0,0.15
57.0,37.0,0.151
57.0,38.0,0.152
57.0,39.0,0.15
57.0,40.0,0.146
57.0,41.0,0.144
57.0,42.0,0.146
57.0,43.0,0.15
57.0,44.0,0.152
57.0,45.0,0.16
57.0,46.0,0.233
57.0,47.0,0.145
57.0,48.0,0.14
57.0,49.0,0.15
57.0,50.0,0.148
57.0,51.0,0.15
57.0,52.0,0.189
57.0,53.0,0.221
57.0,54.0,0.237
57.0,55.0,0.151
57.0,56.0,0.201
57.0,57.0,0.14
57.0,58.0,0.507
57.0,59.0,0.423
57.0,60.0,0.23
57.0,61.0,0.161
57.0,62.0,0.146
57.0,63.0,0.145
57.0,64.0,0.152
57.0,65.0,0.153
58.0,0.0,0.201
58.0,1.0,0.211
58.0,2.0,0.215
58.0,3.0,0.223
58.0,4.0,0.233
58.0,5.0,0.247
58.0,6.0,0.251
58.0,7.0,0.244
58.0,8.0,0.234
58.0,9.0,0.221
58.0,10.0,0.207
58.0,11.0,0.195
58.0,12.0,0.184
58.0,13.0,0.176
58.0,14.0,0.171
58.0,15.0,0.17
58.0,16.0,0.173
58.0,17.0,0.176
58.0,18.0,0.181
58.0,19.0,0.186
58.0,20.0,0.191
58.0,21.0,0.196
58.0,22.0,0.2
58.0,23.0,0.204
58.0,24.0,0.206
58.0,25.0,0.209
58.0,26.0,0.214
58.0,27.0,0.218
58.0,28.0,0.223
58.0,29.0,0.228
58.0,30.0,0.245
58.0,31.0,0.313
58.0,32.0,0.251
58.0,33.0,0.232
58.0,34.0,0.228
58.0,35.0,0.228
58.0,36.0,0.226
58.0,37.0,0.227
58.0,38.0,0.228
58.0,39.0,0.223
58.0,40.0,0.217
58.0,41.0,0.213
58.0,42.0,0.221
58.0,43.0,0.23
58.0,44.0,0.234
58.0,45.0,0.253
58.0,46.0,0.369
58.0,47.0,0.209
58.0,48.0,0.206
58.0,49.0,0.266
58.0,50.0,0.307
58.0,51.0,0.219
58.0,52.0,0.18
58.0,53.0,0.172
58.0,54.0,0.174
58.0,55.0,0.271
58.0,56.0,0.374
58.0,57.0,0.507
58.0,58.0,0.171
58.0,59.0,0.239
58.0,60.0,0.171
58.0,61.0,0.184
58.0,62.0,0.186
58.0,63.0,0.177
58.0,64.0,0.171
58.0,65.0,0.171
59.0,0.0,0.207
59.0,1.0,0.217
59.0,2.0,0.221
59.0,3.0,0.227
59.0,4.0,0.237
59.0,5.0,0.249
59.0,6.0,0.253
59.0,7.0,0.246
59.0,8.0,0.236
59.0,9.0,0.224
59.0,10.0,0.211
59.0,11.0,0.2
59.0,12.0,0.191
59.0,13.0,0.184
59.0,14.0,0.182
59.0,15.0,0.183
59.0,16.0,0.187
59.0,17.0,0.192
59.0,18.0,0.198
59.0,19.0,0.203
59.0,20.0,0.21
59.0,21.0,0.215
59.0,22.0,0.219
59.0,23.0,0.223
59.0,24.0,0.224
59.0,25.0,0.227
59.0,26.0,0.231
59.0,27.0,0.235
59.0,28.0,0.239
59.0,29.0,0.244
59.0,30.0,0.261
59.0,31.0,0.332
59.0,32.0,0.268
59.0,33.0,0.248
59.0,34.0,0.242
59.0,35.0,0.241
59.0,36.0,0.239
59.0,37.0,0.239
59.0,38.0,0.24
59.0,39.0,0.235
59.0,40.0,0.23
59.0,41.0,0.226
59.0,42.0,0.233
59.0,43.0,0.24
59.0,44.0,0.245
59.0,45.0,0.26
59.0,46.0,0.382
59.0,47.0,0.245
59.0,48.0,0.239
59.0,49.0,0.302
59.0,50.0,0.32
59.0,51.0,0.24
59.0,52.0,0.203
59.0,53.0,0.193
59.0,54.0,0.198
59.0,55.0,0.293
59.0,56.0,0.422
59.0,57.0,0.423
59.0,58.0,0.239
59.0,59.0,0.182
59.0,60.0,0.23
59.0,61.0,0.25
59.0,62.0,0.233
59.0,63.0,0.206
59.0,64.0,0.187
59.0,65.0,0.184
60.0,0.0,0.2
60.0,1.0,0.21
60.0,2.0,0.214
60.0,3.0,0.222
60.0,4.0,0.233
60.0,5.0,0.247
60.0,6.0,0.251
60.0,7.0,0.244
60.0,8.0,0.234
60.0,9.0,0.221
60.0,10.0,0.207
60.0,11.0,0.195
60.0,12.0,0.183
60.0,13.0,0.174
60.0,14.0,0.169
60.0,15.0,0.167
60.0,16.0,0.168
60.0,17.0,0.17
60.0,18.0,0.173
60.0,19.0,0.176
60.0,20.0,0.179
60.0,21.0,0.182
60.0,22.0,0.184
60.0,23.0,0.185
60.0,24.0,0.185
60.0,25.0,0.186
60.0,26.0,0.188
60.0,27.0,0.19
60.0,28.0,0.192
60.0,29.0,0.193
60.0,30.0,0.202
60.0,31.0,0.249
60.0,32.0,0.201
60.0,33.0,0.19
60.0,34.0,0.188
60.0,35.0,0.187
60.0,36.0,0.186
60.0,37.0,0.187
60.0,38.0,0.188
60.0,39.0,0.185
60.0,40.0,0.182
60.0,41.0,0.179
60.0,42.0,0.182
60.0,43.0,0.186
60.0,44.0,0.188
60.0,45.0,0.196
60.0,46.0,0.277
60.0,47.0,0.213
60.0,48.0,0.196
60.0,49.0,0.223
60.0,50.0,0.211
60.0,51.0,0.174
60.0,52.0,0.167
60.0,53.0,0.168
60.0,54.0,0.168
60.0,55.0,0.187
60.0,56.0,0.324
60.0,57.0,0.23
60.0,58.0,0.171
60.0,59.0,0.23
60.0,60.0,0.167
60.0,61.0,0.223
60.0,62.0,0.206
60.0,63.0,0.184
60.0,64.0,0.169
60.0,65.0,0.167
61.0,0.0,0.193
61.0,1.0,0.203
61.0,2.0,0.207
61.0,3.0,0.216
61.0,4.0,0.229
61.0,5.0,0.245
61.0,6.0,0.249
61.0,7.0,0.243
61.0,8.0,0.232
61.0,9.0,0.218
61.0,10.0,0.204
61.0,11.0,0.19
61.0,12.0,0.177
61.0,13.0,0.166
61.0,14.0,0.158
61.0,15.0,0.154
61.0,16.0,0.153
61.0,17.0,0.153
61.0,18.0,0.154
61.0,19.0,0.155
61.0,20.0,0.157
61.0,21.0,0.158
61.0,22.0,0.159
61.0,23.0,0.159
61.0,24.0,0.159
61.0,25.0,0.16
61.0,26.0,0.16
61.0,27.0,0.161
61.0,28.0,0.162
61.0,29.0,0.163
61.0,30.0,0.168
61.0,31.0,0.196
61.0,32.0,0.165
61.0,33.0,0.159
61.0,34.0,0.158
61.0,35.0,0.158
61.0,36.0,0.158
61.0,37.0,0.158
61.0,38.0,0.159
61.0,39.0,0.158
61.0,40.0,0.156
61.0,41.0,0.155
61.0,42.0,0.156
61.0,43.0,0.157
61.0,44.0,0.159
61.0,45.0,0.162
61.0,46.0,0.208
61.0,47.0,0.181
61.0,48.0,0.163
61.0,49.0,0.173
61.0,50.0,0.163
61.0,51.0,0.153
61.0,52.0,0.159
61.0,53.0,0.165
61.0,54.0,0.164
61.0,55.0,0.154
61.0,56.0,0.246
61.0,57.0,0.161
61.0,58.0,0.184
61.0,59.0,0.25
61.0,60.0,0.223
61.0,61.0,0.153
61.0,62.0,0.171
61.0,63.0,0.158
61.0,64.0,0.154
61.0,65.0,0.155
62.0,0.0,0.191
62.0,1.0,0.2
62.0,2.0,0.205
62.0,3.0,0.214
62.0,4.0,0.228
62.0,5.0,0.244
62.0,6.0,0.249
62.0,7.0,0.243
62.0,8.0,0.232
62.0,9.0,0.218
62.0,10.0,0.203
62.0,11.0,0.189
62.0,12.0,0.175
62.0,13.0,0.163
62.0,14.0,0.154
62.0,15.0,0.149
62.0,16.0,0.146
62.0,17.0,0.145
62.0,18.0,0.145
62.0,19.0,0.146
62.0,20.0,0.146
62.0,21.0,0.147
62.0,22.0,0.147
62.0,23.0,0.147
62.0,24.0,0.147
62.0,25.0,0.147
62.0,26.0,0.148
62.0,27.0,0.148
62.0,28.0,0.148
62.0,29.0,0.149
62.0,30.0,0.151
62.0,31.0,0.168
62.0,32.0,0.149
62.0,33.0,0.147
62.0,34.0,0.146
62.0,35.0,0.146
62.0,36.0,0.146
62.0,37.0,0.146
62.0,38.0,0.147
62.0,39.0,0.146
62.0,40.0,0.146
62.0,41.0,0.146
62.0,42.0,0.146
62.0,43.0,0.146
62.0,44.0,0.146
62.0,45.0,0.148
62.0,46.0,0.173
62.0,47.0,0.168
62.0,48.0,0.15
62.0,49.0,0.154
62.0,50.0,0.147
62.0,51.0,0.149
62.0,52.0,0.159
62.0,53.0,0.165
62.0,54.0,0.165
62.0,55.0,0.147
62.0,56.0,0.175
62.0,57.0,0.146
62.0,58.0,0.186
62.0,59.0,0.233
62.0,60.0,0.206
62.0,61.0,0.171
62.0,62.0,0.146
62.0,63.0,0.146
62.0,64.0,0.153
62.0,65.0,0.153
63.0,0.0,0.191
63.0,1.0,0.2
63.0,2.0,0.205
63.0,3.0,0.214
63.0,4.0,0.228
63.0,5.0,0.244
63.0,6.0,0.249
63.0,7.0,0.243
63.0,8.0,0.232
63.0,9.0,0.218
63.0,10.0,0.203
63.0,11.0,0.189
63.0,12.0,0.176
63.0,13.0,0.164
63.0,14.0,0.154
63.0,15.0,0.148
63.0,16.0,0.145
63.0,17.0,0.144
63.0,18.0,0.144
63.0,19.0,0.144
63.0,20.0,0.144
63.0,21.0,0.144
63.0,22.0,0.144
63.0,23.0,0.144
63.0,24.0,0.144
63.0,25.0,0.144
63.0,26.0,0.144
63.0,27.0,0.144
63.0,28.0,0.144
63.0,29.0,0.145
63.0,30.0,0.146
63.0,31.0,0.155
63.0,32.0,0.145
63.0,33.0,0.144
63.0,34.0,0.144
63.0,35.0,0.144
63.0,36.0,0.144
63.0,37.0,0.144
63.0,38.0,0.144
63.0,39.0,0.144
63.0,40.0,0.144
63.0,41.0,0.145
63.0,42.0,0.144
63.0,43.0,0.144
63.0,44.0,0.144
63.0,45.0,0.144
63.0,46.0,0.157
63.0,47.0,0.163
63.0,48.0,0.146
63.0,49.0,0.147
63.0,50.0,0.144
63.0,51.0,0.15
63.0,52.0,0.159
63.0,53.0,0.165
63.0,54.0,0.164
63.0,55.0,0.148
63.0,56.0,0.153
63.0,57.0,0.145
63.0,58.0,0.177
63.0,59.0,0.206
63.0,60.0,0.184
63.0,61.0,0.158
63.0,62.0,0.146
63.0,63.0,0.144
63.0,64.0,0.169
63.0,65.0,0.157
64.0,0.0,0.194
64.0,1.0,0.203
64.0,2.0,0.208
64.0,3.0,0.217
64.0,4.0,0.229
64.0,5.0,0.245
64.0,6.0,0.25
64.0,7.0,0.243
64.0,8.0,0.233
64.0,9.0,0.219
64.0,10.0,0.205
64.0,11.0,0.192
64.0,12.0,0.18
64.0,13.0,0.169
64.0,14.0,0.16
64.0,15.0,0.155
64.0,16.0,0.153
64.0,17.0,0.152
64.0,18.0,0.152
64.0,19.0,0.152
64.0,20.0,0.152
64.0,21.0,0.152
64.0,22.0,0.152
64.0,23.0,0.152
64.0,24.0,0.152
64.0,25.0,0.152
64.0,26.0,0.152
64.0,27.0,0.152
64.0,28.0,0.152
64.0,29.0,0.152
64.0,30.0,0.153
64.0,31.0,0.161
64.0,32.0,0.153
64.0,33.0,0.152
64.0,34.0,0.152
64.0,35.0,0.152
64.0,36.0,0.152
64.0,37.0,0.152
64.0,38.0,0.152
64.0,39.0,0.152
64.0,40.0,0.152
64.0,41.0,0.152
64.0,42.0,0.152
64.0,43.0,0.152
64.0,44.0,0.152
64.0,45.0,0.152
64.0,46.0,0.163
64.0,47.0,0.179
64.0,48.0,0.156
64.0,49.0,0.155
64.0,50.0,0.152
64.0,51.0,0.155
64.0,52.0,0.162
64.0,53.0,0.166
64.0,54.0,0.166
64.0,55.0,0.154
64.0,56.0,0.16
64.0,57.0,0.152
64.0,58.0,0.171
64.0,59.0,0.187
64.0,60.0,0.169
64.0,61.0,0.154
64.0,62.0,0.153
64.0,63.0,0.169
64.0,64.0,0.152
64.0,65.0,0.153
65.0,0.0,0.195
65.0,1.0,0.204
65.0,2.0,0.209
65.0,3.0,0.218
65.0,4.0,0.23
65.0,5.0,0.246
65.0,6.0,0.251
65.0,7.0,0.244
65.0,8.0,0.233
65.0,9.0,0.22
65.0,10.0,0.206
65.0,11.0,0.193
65.0,12.0,0.181
65.0,13.0,0.17
65.0,14.0,0.162
65.0,15.0,0.157
65.0,16.0,0.154
65.0,17.0,0.153
65.0,18.0,0.153
65.0,19.0,0.153
65.0,20.0,0.153
65.0,21.0,0.153
65.0,22.0,0.153
65.0,23.0,0.153
65.0,24.0,0.153
65.0,25.0,0.153
65.0,26.0,0.153
65.0,27.0,0.153
65.0,28.0,0.153
65.0,29.0,0.153
65.0,30.0,0.153
65.0,31.0,0.158
65.0,32.0,0.153
65.0,33.0,0.153
65.0,34.0,0.153
65.0,35.0,0.153
65.0,36.0,0.153
65.0,37.0,0.153
65.0,38.0,0.153
65.0,39.0,0.153
65.0,40.0,0.154
65.0,41.0,0.154
65.0,42.0,0.154
65.0,43.0,0.153
65.0,44.0,0.153
65.0,45.0,0.153
65.0,46.0,0.16
65.0,47.0,0.173
65.0,48.0,0.155
65.0,49.0,0.155
65.0,50.0,0.153
65.0,51.0,0.158
65.0,52.0,0.164
65.0,53.0,0.168
65.0,54.0,0.167
65.0,55.0,0.156
65.0,56.0,0.156
65.0,57.0,0.153
65.0,58.0,0.171
65.0,59.0,0.184
65.0,60.0,0.167
65.0,61.0,0.155
65.0,62.0,0.153
65.0,63.0,0.157
65.0,64.0,0.153
65.0,65.0,0.153
