i,j,score
52.0,65.0,0.17
53.0,0.0,0.199
53.0,1.0,0.208
53.0,2.0,0.212
53.0,3.0,0.22
53.0,4.0,0.231
53.0,5.0,0.245
53.0,6.0,0.251
53.0,7.0,0.246
53.0,8.0,0.238
53.0,9.0,0.226
53.0,10.0,0.214
53.0,11.0,0.202
53.0,12.0,0.191
53.0,13.0,0.181
53.0,14.0,0.174
53.0,15.0,0.171
53.0,16.0,0.172
53.0,17.0,0.174
53.0,18.0,0.177
53.0,19.0,0.181
53.0,20.0,0.186
53.0,21.0,0.192
53.0,22.0,0.198
53.0,23.0,0.203
53.0,24.0,0.208
53.0,25.0,0.215
53.0,26.0,0.224
53.0,27.0,0.234
53.0,28.0,0.245
53.0,29.0,0.257
53.0,30.0,0.282
53.0,31.0,0.342
53.0,32.0,0.287
53.0,33.0,0.277
53.0,34.0,0.282
53.0,35.0,0.287
53.0,36.0,0.289
53.0,37.0,0.294
53.0,38.0,0.299
53.0,39.0,0.292
53.0,40.0,0.283
53.0,41.0,0.277
53.0,42.0,0.301
53.0,43.0,0.325
53.0,44.0,0.336
53.0,45.0,0.383
53.0,46.0,0.378
53.0,47.0,0.187
53.0,48.0,0.187
53.0,49.0,0.232
53.0,50.0,0.331
53.0,51.0,0.332
53.0,52.0,0.269
53.0,53.0,0.171
53.0,54.0,0.171
53.0,55.0,0.207
53.0,56.0,0.241
53.0,57.0,0.229
53.0,58.0,0.177
53.0,59.0,0.194
53.0,60.0,0.173
53.0,61.0,0.171
53.0,62.0,0.172
53.0,63.0,0.171
53.0,64.0,0.173
53.0,65.0,0.174
54.0,0.0,0.199
54.0,1.0,0.207
54.0,2.0,0.212
54.0,3.0,0.219
54.0,4.0,0.231
54.0,5.0,0.245
54.0,6.0,0.251
54.0,7.0,0.246
54.0,8.0,0.238
54.0,9.0,0.226
54.0,10.0,0.214
54.0,11.0,0.202
54.0,12.0,0.191
54.0,13.0,0.181
54.0,14.0,0.174
54.0,15.0,0.171
54.0,16.0,0.171
54.0,17.0,0.173
54.0,18.0,0.176
54.0,19.0,0.18
54.0,20.0,0.185
54.0,21.0,0.19
54.0,22.0,0.195
54.0,23.0,0.201
54.0,24.0,0.205
54.0,25.0,0.211
54.0,26.0,0.219
54.0,27.0,0.227
54.0,28.0,0.237
54.0,29.0,0.247
54.0,30.0,0.272
54.0,31.0,0.334
54.0,32.0,0.27
54.0,33.0,0.259
54.0,34.0,0.262
54.0,35.0,0.266
54.0,36.0,0.267
54.0,37.0,0.272
54.0,38.0,0.276
54.0,39.0,0.27
54.0,40.0,0.261
54.0,41.0,0.255
54.0,42.0,0.274
54.0,43.0,0.292
54.0,44.0,0.303
54.0,45.0,0.339
54.0,46.0,0.354
54.0,47.0,0.186
54.0,48.0,0.186
54.0,49.0,0.227
54.0,50.0,0.297
54.0,51.0,0.252
54.0,52.0,0.187
54.0,53.0,0.171
54.0,54.0,0.171
54.0,55.0,0.239
54.0,56.0,0.265
54.0,57.0,0.245
54.0,58.0,0.178
54.0,59.0,0.197
54.0,60.0,0.173
54.0,61.0,0.171
54.0,62.0,0.172
54.0,63.0,0.171
54.0,64.0,0.172
54.0,65.0,0.174
55.0,0.0,0.19
55.0,1.0,0.198
55.0,2.0,0.202
55.0,3.0,0.212
55.0,4.0,0.226
55.0,5.0,0.243
55.0,6.0,0.25
55.0,7.0,0.245
55.0,8.0,0.237
55.0,9.0,0.225
55.0,10.0,0.211
55.0,11.0,0.198
55.0,12.0,0.185
55.0,13.0,0.173
55.0,14.0,0.163
55.0,15.0,0.156
55.0,16.0,0.153
55.0,17.0,0.152
55.0,18.0,0.152
55.0,19.0,0.153
55.0,20.0,0.155
55.0,21.0,0.157
55.0,22.0,0.158
55.0,23.0,0.16
55.0,24.0,0.161
55.0,25.0,0.163
55.0,26.0,0.165
55.0,27.0,0.168
55.0,28.0,0.172
55.0,29.0,0.175
55.0,30.0,0.187
55.0,31.0,0.233
55.0,32.0,0.177
55.0,33.0,0.168
55.0,34.0,0.168
55.0,35.0,0.17
55.0,36.0,0.171
55.0,37.0,0.173
55.0,38.0,0.175
55.0,39.0,0.171
55.0,40.0,0.167
55.0,41.0,0.163
55.0,42.0,0.167
55.0,43.0,0.173
55.0,44.0,0.177
55.0,45.0,0.188
55.0,46.0,0.23
55.0,47.0,0.156
55.0,48.0,0.153
55.0,49.0,0.163
55.0,50.0,0.166
55.0,51.0,0.154
55.0,52.0,0.178
55.0,53.0,0.207
55.0,54.0,0.239
55.0,55.0,0.152
55.0,56.0,0.271
55.0,57.0,0.159
55.0,58.0,0.27
55.0,59.0,0.282
55.0,60.0,0.188
55.0,61.0,0.159
55.0,62.0,0.154
55.0,63.0,0.154
55.0,64.0,0.16
55.0,65.0,0.162
56.0,0.0,0.183
56.0,1.0,0.189
56.0,2.0,0.195
56.0,3.0,0.206
56.0,4.0,0.223
56.0,5.0,0.243
56.0,6.0,0.251
56.0,7.0,0.247
56.0,8.0,0.238
56.0,9.0,0.226
56.0,10.0,0.211
56.0,11.0,0.197
56.0,12.0,0.183
56.0,13.0,0.168
56.0,14.0,0.154
56.0,15.0,0.144
56.0,16.0,0.138
56.0,17.0,0.134
56.0,18.0,0.132
56.0,19.0,0.13
56.0,20.0,0.129
56.0,21.0,0.128
56.0,22.0,0.128
56.0,23.0,0.128
56.0,24.0,0.128
56.0,25.0,0.127
56.0,26.0,0.127
56.0,27.0,0.127
56.0,28.0,0.128
56.0,29.0,0.128
56.0,30.0,0.129
56.0,31.0,0.141
56.0,32.0,0.127
56.0,33.0,0.129
56.0,34.0,0.128
56.0,35.0,0.128
56.0,36.0,0.128
56.0,37.0,0.127
56.0,38.0,0.127
56.0,39.0,0.128
56.0,40.0,0.128
56.0,41.0,0.13
56.0,42.0,0.129
56.0,43.0,0.128
56.0,44.0,0.128
56.0,45.0,0.127
56.0,46.0,0.133
56.0,47.0,0.13
56.0,48.0,0.139
56.0,49.0,0.133
56.0,50.0,0.139
56.0,51.0,0.176
56.0,52.0,0.214
56.0,53.0,0.241
56.0,54.0,0.265
56.0,55.0,0.271
56.0,56.0,0.127
56.0,57.0,0.205
56.0,58.0,0.371
56.0,59.0,0.408
56.0,60.0,0.316
56.0,61.0,0.244
56.0,62.0,0.182
56.0,63.0,0.161
56.0,64.0,0.167
56.0,65.0,0.164
57.0,0.0,0.189
57.0,1.0,0.196
57.0,2.0,0.201
57.0,3.0,0.211
57.0,4.0,0.225
57.0,5.0,0.243
57.0,6.0,0.25
57.0,7.0,0.245
57.0,8.0,0.237
57.0,9.0,0.225
57.0,10.0,0.211
57.0,11.0,0.197
57.0,12.0,0.184
57.0,13.0,0.171
57.0,14.0,0.16
57.0,15.0,0.152
57.0,16.0,0.149
57.0,17.0,0.147
57.0,18.0,0.146
57.0,19.0,0.146
57.0,20.0,0.147
57.0,21.0,0.149
57.0,22.0,0.15
57.0,23.0,0.151
57.0,24.0,0.152
57.0,25.0,0.153
57.0,26.0,0.155
57.0,27.0,0.157
57.0,28.0,0.159
57.0,29.0,0.161
57.0,30.0,0.17
57.0,31.0,0.213
57.0,32.0,0.163
57.0,33.0,0.155
57.0,34.0,0.155
57.0,35.0,0.156
57.0,36.0,0.156
57.0,37.0,0.158
57.0,38.0,0.159
57.0,39.0,0.156
57.0,40.0,0.153
57.0,41.0,0.15
57.0,42.0,0.153
57.0,43.0,0.157
57.0,44.0,0.16
57.0,45.0,0.168
57.0,46.0,0.242
57.0,47.0,0.15
57.0,48.0,0.146
57.0,49.0,0.155
57.0,50.0,0.154
57.0,51.0,0.157
57.0,52.0,0.197
57.0,53.0,0.229
57.0,54.0,0.245
57.0,55.0,0.159
57.0,56.0,0.205
57.0,57.0,0.146
57.0,58.0,0.515
57.0,59.0,0.414
57.0,60.0,0.229
57.0,61.0,0.166
57.0,62.0,0.152
57.0,63.0,0.151
57.0,64.0,0.158
57.0,65.0,0.16
58.0,0.0,0.202
58.0,1.0,0.21
58.0,2.0,0.214
58.0,3.0,0.222
58.0,4.0,0.233
58.0,5.0,0.247
58.0,6.0,0.252
58.0,7.0,0.247
58.0,8.0,0.238
58.0,9.0,0.227
58.0,10.0,0.215
58.0,11.0,0.204
58.0,12.0,0.193
58.0,13.0,0.184
58.0,14.0,0.178
58.0,15.0,0.176
58.0,16.0,0.177
58.0,17.0,0.179
58.0,18.0,0.183
58.0,19.0,0.187
58.0,20.0,0.192
58.0,21.0,0.197
58.0,22.0,0.201
58.0,23.0,0.205
58.0,24.0,0.208
58.0,25.0,0.211
58.0,26.0,0.216
58.0,27.0,0.221
58.0,28.0,0.227
58.0,29.0,0.233
58.0,30.0,0.252
58.0,31.0,0.325
58.0,32.0,0.256
58.0,33.0,0.237
58.0,34.0,0.233
58.0,35.0,0.233
58.0,36.0,0.232
58.0,37.0,0.233
58.0,38.0,0.235
58.0,39.0,0.23
58.0,40.0,0.224
58.0,41.0,0.219
58.0,42.0,0.227
58.0,43.0,0.237
58.0,44.0,0.243
58.0,45.0,0.263
58.0,46.0,0.385
58.0,47.0,0.212
58.0,48.0,0.211
58.0,49.0,0.275
58.0,50.0,0.313
58.0,51.0,0.224
58.0,52.0,0.185
58.0,53.0,0.177
58.0,54.0,0.178
58.0,55.0,0.27
58.0,56.0,0.371
58.0,57.0,0.515
58.0,58.0,0.176
58.0,59.0,0.232
58.0,60.0,0.176
58.0,61.0,0.19
58.0,62.0,0.191
58.0,63.0,0.182
58.0,64.0,0.176
58.0,65.0,0.176
59.0,0.0,0.207
59.0,1.0,0.215
59.0,2.0,0.219
59.0,3.0,0.226
59.0,4.0,0.236
59.0,5.0,0.249
59.0,6.0,0.254
59.0,7.0,0.249
59.0,8.0,0.24
59.0,9.0,0.23
59.0,10.0,0.219
59.0,11.0,0.208
59.0,12.0,0.199
59.0,13.0,0.191
59.0,14.0,0.187
59.0,15.0,0.186
59.0,16.0,0.189
59.0,17.0,0.192
59.0,18.0,0.197
59.0,19.0,0.202
59.0,20.0,0.207
59.0,21.0,0.213
59.0,22.0,0.217
59.0,23.0,0.22
59.0,24.0,0.223
59.0,25.0,0.226
59.0,26.0,0.23
59.0,27.0,0.234
59.0,28.0,0.239
59.0,29.0,0.244
59.0,30.0,0.262
59.0,31.0,0.334
59.0,32.0,0.267
59.0,33.0,0.247
59.0,34.0,0.242
59.0,35.0,0.241
59.0,36.0,0.24
59.0,37.0,0.241
59.0,38.0,0.242
59.0,39.0,0.237
59.0,40.0,0.232
59.0,41.0,0.227
59.0,42.0,0.234
59.0,43.0,0.242
59.0,44.0,0.247
59.0,45.0,0.263
59.0,46.0,0.386
59.0,47.0,0.245
59.0,48.0,0.244
59.0,49.0,0.308
59.0,50.0,0.317
59.0,51.0,0.239
59.0,52.0,0.203
59.0,53.0,0.194
59.0,54.0,0.197
59.0,55.0,0.282
59.0,56.0,0.408
59.0,57.0,0.414
59.0,58.0,0.232
59.0,59.0,0.186
59.0,60.0,0.229
59.0,61.0,0.251
59.0,62.0,0.236
59.0,63.0,0.209
59.0,64.0,0.191
59.0,65.0,0.187
60.0,0.0,0.2
60.0,1.0,0.208
60.0,2.0,0.212
60.0,3.0,0.22
60.0,4.0,0.232
60.0,5.0,0.247
60.0,6.0,0.252
60.0,7.0,0.247
60.0,8.0,0.238
60.0,9.0,0.227
60.0,10.0,0.215
60.0,11.0,0.203
60.0,12.0,0.193
60.0,13.0,0.183
60.0,14.0,0.176
60.0,15.0,0.173
60.0,16.0,0.172
60.0,17.0,0.173
60.0,18.0,0.175
60.0,19.0,0.177
60.0,20.0,0.18
60.0,21.0,0.183
60.0,22.0,0.184
60.0,23.0,0.186
60.0,24.0,0.187
60.0,25.0,0.188
60.0,26.0,0.19
60.0,27.0,0.191
60.0,28.0,0.194
60.0,29.0,0.196
60.0,30.0,0.205
60.0,31.0,0.251
60.0,32.0,0.203
60.0,33.0,0.192
60.0,34.0,0.19
60.0,35.0,0.19
60.0,36.0,0.19
60.0,37.0,0.191
60.0,38.0,0.191
60.0,39.0,0.189
60.0,40.0,0.186
60.0,41.0,0.183
60.0,42.0,0.186
60.0,43.0,0.19
60.0,44.0,0.193
60.0,45.0,0.2
60.0,46.0,0.278
60.0,47.0,0.214
60.0,48.0,0.199
60.0,49.0,0.225
60.0,50.0,0.211
60.0,51.0,0.178
60.0,52.0,0.172
60.0,53.0,0.173
60.0,54.0,0.173
60.0,55.0,0.188
60.0,56.0,0.316
60.0,57.0,0.229
60.0,58.0,0.176
60.0,59.0,0.229
60.0,60.0,0.172
60.0,61.0,0.227
60.0,62.0,0.211
60.0,63.0,0.188
60.0,64.0,0.173
60.0,65.0,0.172
61.0,0.0,0.193
61.0,1.0,0.201
61.0,2.0,0.205
61.0,3.0,0.214
61.0,4.0,0.228
61.0,5.0,0.244
61.0,6.0,0.25
61.0,7.0,0.246
61.0,8.0,0.237
61.0,9.0,0.225
61.0,10.0,0.212
61.0,11.0,0.2
61.0,12.0,0.188
61.0,13.0,0.176
61.0,14.0,0.167
61.0,15.0,0.162
61.0,16.0,0.159
61.0,17.0,0.159
61.0,18.0,0.159
61.0,19.0,0.16
61.0,20.0,0.161
61.0,21.0,0.162
61.0,22.0,0.162
61.0,23.0,0.163
61.0,24.0,0.163
61.0,25.0,0.164
61.0,26.0,0.165
61.0,27.0,0.165
61.0,28.0,0.167
61.0,29.0,0.168
61.0,30.0,0.172
61.0,31.0,0.202
61.0,32.0,0.169
61.0,33.0,0.164
61.0,34.0,0.163
61.0,35.0,0.163
61.0,36.0,0.163
61.0,37.0,0.164
61.0,38.0,0.164
61.0,39.0,0.163
61.0,40.0,0.162
61.0,41.0,0.16
61.0,42.0,0.161
61.0,43.0,0.163
61.0,44.0,0.164
61.0,45.0,0.168
61.0,46.0,0.213
61.0,47.0,0.183
61.0,48.0,0.167
61.0,49.0,0.177
61.0,50.0,0.167
61.0,51.0,0.159
61.0,52.0,0.165
61.0,53.0,0.171
61.0,54.0,0.171
61.0,55.0,0.159
61.0,56.0,0.244
61.0,57.0,0.166
61.0,58.0,0.19
61.0,59.0,0.251
61.0,60.0,0.227
61.0,61.0,0.159
61.0,62.0,0.178
61.0,63.0,0.163
61.0,64.0,0.16
61.0,65.0,0.161
62.0,0.0,0.19
62.0,1.0,0.198
62.0,2.0,0.202
62.0,3.0,0.212
62.0,4.0,0.226
62.0,5.0,0.244
62.0,6.0,0.25
62.0,7.0,0.245
62.0,8.0,0.237
62.0,9.0,0.225
62.0,10.0,0.212
62.0,11.0,0.199
62.0,12.0,0.186
62.0,13.0,0.174
62.0,14.0,0.164
62.0,15.0,0.157
62.0,16.0,0.154
62.0,17.0,0.152
62.0,18.0,0.152
62.0,19.0,0.152
62.0,20.0,0.152
62.0,21.0,0.153
62.0,22.0,0.153
62.0,23.0,0.153
62.0,24.0,0.153
62.0,25.0,0.153
62.0,26.0,0.154
62.0,27.0,0.154
62.0,28.0,0.154
62.0,29.0,0.155
62.0,30.0,0.158
62.0,31.0,0.175
62.0,32.0,0.155
62.0,33.0,0.153
62.0,34.0,0.153
62.0,35.0,0.153
62.0,36.0,0.153
62.0,37.0,0.153
62.0,38.0,0.153
62.0,39.0,0.153
62.0,40.0,0.152
62.0,41.0,0.152
62.0,42.0,0.152
62.0,43.0,0.152
62.0,44.0,0.153
62.0,45.0,0.154
62.0,46.0,0.181
62.0,47.0,0.17
62.0,48.0,0.155
62.0,49.0,0.158
62.0,50.0,0.153
62.0,51.0,0.155
62.0,52.0,0.165
62.0,53.0,0.172
62.0,54.0,0.172
62.0,55.0,0.154
62.0,56.0,0.182
62.0,57.0,0.152
62.0,58.0,0.191
62.0,59.0,0.236
62.0,60.0,0.211
62.0,61.0,0.178
62.0,62.0,0.152
62.0,63.0,0.152
62.0,64.0,0.16
62.0,65.0,0.16
63.0,0.0,0.19
63.0,1.0,0.197
63.0,2.0,0.202
63.0,3.0,0.212
63.0,4.0,0.226
63.0,5.0,0.244
63.0,6.0,0.25
63.0,7.0,0.245
63.0,8.0,0.237
63.0,9.0,0.225
63.0,10.0,0.212
63.0,11.0,0.199
63.0,12.0,0.186
63.0,13.0,0.174
63.0,14.0,0.164
63.0,15.0,0.157
63.0,16.0,0.154
63.0,17.0,0.152
63.0,18.0,0.151
63.0,19.0,0.151
63.0,20.0,0.151
63.0,21.0,0.151
63.0,22.0,0.151
63.0,23.0,0.151
63.0,24.0,0.151
63.0,25.0,0.151
63.0,26.0,0.151
63.0,27.0,0.151
63.0,28.0,0.151
63.0,29.0,0.151
63.0,30.0,0.153
63.0,31.0,0.163
63.0,32.0,0.151
63.0,33.0,0.151
63.0,34.0,0.151
63.0,35.0,0.151
63.0,36.0,0.151
63.0,37.0,0.151
63.0,38.0,0.151
63.0,39.0,0.151
63.0,40.0,0.151
63.0,41.0,0.151
63.0,42.0,0.151
63.0,43.0,0.151
63.0,44.0,0.151
63.0,45.0,0.151
63.0,46.0,0.165
63.0,47.0,0.166
63.0,48.0,0.152
63.0,49.0,0.153
63.0,50.0,0.151
63.0,51.0,0.156
63.0,52.0,0.165
63.0,53.0,0.171
63.0,54.0,0.171
63.0,55.0,0.154
63.0,56.0,0.161
63.0,57.0,0.151
63.0,58.0,0.182
63.0,59.0,0.209
63.0,60.0,0.188
63.0,61.0,0.163
63.0,62.0,0.152
63.0,63.0,0.151
63.0,64.0,0.176
63.0,65.0,0.165
64.0,0.0,0.193
64.0,1.0,0.201
64.0,2.0,0.205
64.0,3.0,0.214
64.0,4.0,0.228
64.0,5.0,0.245
64.0,6.0,0.251
64.0,7.0,0.246
64.0,8.0,0.237
64.0,9.0,0.226
64.0,10.0,0.213
64.0,11.0,0.201
64.0,12.0,0.189
64.0,13.0,0.178
64.0,14.0,0.169
64.0,15.0,0.163
64.0,16.0,0.16
64.0,17.0,0.159
64.0,18.0,0.159
64.0,19.0,0.158
64.0,20.0,0.158
64.0,21.0,0.158
64.0,22.0,0.158
64.0,23.0,0.158
64.0,24.0,0.158
64.0,25.0,0.158
64.0,26.0,0.158
64.0,27.0,0.158
64.0,28.0,0.159
64.0,29.0,0.159
64.0,30.0,0.16
64.0,31.0,0.169
64.0,32.0,0.159
64.0,33.0,0.158
64.0,34.0,0.158
64.0,35.0,0.158
64.0,36.0,0.158
64.0,37.0,0.158
64.0,38.0,0.158
64.0,39.0,0.158
64.0,40.0,0.158
64.0,41.0,0.159
64.0,42.0,0.158
64.0,43.0,0.158
64.0,44.0,0.158
64.0,45.0,0.158
64.0,46.0,0.171
64.0,47.0,0.182
64.0,48.0,0.161
64.0,49.0,0.162
64.0,50.0,0.158
64.0,51.0,0.162
64.0,52.0,0.168
64.0,53.0,0.173
64.0,54.0,0.172
64.0,55.0,0.16
64.0,56.0,0.167
64.0,57.0,0.158
64.0,58.0,0.176
64.0,59.0,0.191
64.0,60.0,0.173
64.0,61.0,0.16
64.0,62.0,0.16
64.0,63.0,0.176
64.0,64.0,0.158
64.0,65.0,0.16
65.0,0.0,0.195
65.0,1.0,0.202
65.0,2.0,0.207
65.0,3.0,0.216
65.0,4.0,0.229
65.0,5.0,0.246
65.0,6.0,0.252
65.0,7.0,0.247
65.0,8.0,0.238
65.0,9.0,0.227
65.0,10.0,0.214
65.0,11.0,0.203
65.0,12.0,0.191
65.0,13.0,0.18
65.0,14.0,0.171
65.0,15.0,0.166
65.0,16.0,0.163
65.0,17.0,0.161
65.0,18.0,0.16
65.0,19.0,0.16
65.0,20.0,0.16
65.0,21.0,0.16
65.0,22.0,0.16
65.0,23.0,0.16
65.0,24.0,0.16
65.0,25.0,0.16
65.0,26.0,0.16
65.0,27.0,0.16
65.0,28.0,0.16
65.0,29.0,0.16
65.0,30.0,0.16
65.0,31.0,0.166
65.0,32.0,0.16
65.0,33.0,0.16
65.0,34.0,0.16
65.0,35.0,0.16
65.0,36.0,0.16
65.0,37.0,0.16
65.0,38.0,0.16
65.0,39.0,0.16
65.0,40.0,0.16
65.0,41.0,0.161
65.0,42.0,0.161
65.0,43.0,0.16
65.0,44.0,0.16
65.0,45.0,0.16
65.0,46.0,0.168
65.0,47.0,0.178
65.0,48.0,0.162
65.0,49.0,0.161
65.0,50.0,0.16
65.0,51.0,0.164
65.0,52.0,0.17
65.0,53.0,0.174
65.0,54.0,0.174
65.0,55.0,0.162
65.0,56.0,0.164
65.0,57.0,0.16
65.0,58.0,0.176
65.0,59.0,0.187
65.0,60.0,0.172
65.0,61.0,0.161
65.0,62.0,0.16
65.0,63.0,0.165
65.0,64.0,0.16
65.0,65.0,0.16
