i,j,score
32.0,61.0,-0.039
32.0,62.0,-0.041
32.0,63.0,-0.038
32.0,64.0,-0.038
32.0,65.0,-0.038
33.0,0.0,-0.103
33.0,1.0,-0.104
33.0,2.0,-0.088
33.0,3.0,-0.052
33.0,4.0,0.011
33.0,5.0,0.048
33.0,6.0,0.058
33.0,7.0,0.057
33.0,8.0,0.049
33.0,9.0,0.026
33.0,10.0,0.016
33.0,11.0,0.008
33.0,12.0,-0.018
33.0,13.0,-0.029
33.0,14.0,-0.04
33.0,15.0,-0.047
33.0,16.0,-0.054
33.0,17.0,-0.059
33.0,18.0,-0.062
33.0,19.0,-0.065
33.0,20.0,-0.073
33.0,21.0,-0.074
33.0,22.0,-0.075
33.0,23.0,-0.075
33.0,24.0,-0.075
33.0,25.0,-0.075
33.0,26.0,-0.076
33.0,27.0,-0.076
33.0,28.0,-0.077
33.0,29.0,-0.078
33.0,30.0,-0.079
33.0,31.0,-0.082
33.0,32.0,-0.065
33.0,33.0,-0.063
33.0,34.0,-0.064
33.0,35.0,-0.066
33.0,36.0,-0.067
33.0,37.0,-0.068
33.0,38.0,-0.069
33.0,39.0,-0.068
33.0,40.0,-0.066
33.0,41.0,-0.063
33.0,42.0,-0.065
33.0,43.0,-0.066
33.0,44.0,-0.068
33.0,45.0,-0.068
33.0,46.0,-0.066
33.0,47.0,-0.051
33.0,48.0,-0.047
33.0,49.0,-0.054
33.0,50.0,-0.054
33.0,51.0,-0.047
33.0,52.0,-0.041
33.0,53.0,-0.035
33.0,54.0,-0.042
33.0,55.0,-0.055
33.0,56.0,-0.068
33.0,57.0,-0.056
33.0,58.0,-0.033
33.0,59.0,-0.024
33.0,60.0,-0.029
33.0,61.0,-0.04
33.0,62.0,-0.048
33.0,63.0,-0.04
33.0,64.0,-0.04
33.0,65.0,-0.04
34.0,0.0,-0.101
34.0,1.0,-0.102
34.0,2.0,-0.093
34.0,3.0,-0.051
34.0,4.0,0.012
34.0,5.0,0.049
34.0,6.0,0.06
34.0,7.0,0.058
34.0,8.0,0.037
34.0,9.0,0.027
34.0,10.0,0.017
34.0,11.0,-0.003
34.0,12.0,-0.017
34.0,13.0,-0.027
34.0,14.0,-0.038
34.0,15.0,-0.046
34.0,16.0,-0.052
34.0,17.0,-0.057
34.0,18.0,-0.061
34.0,19.0,-0.068
34.0,20.0,-0.071
34.0,21.0,-0.073
34.0,22.0,-0.073
34.0,23.0,-0.073
34.0,24.0,-0.073
34.0,25.0,-0.073
34.0,26.0,-0.074
34.0,27.0,-0.074
34.0,28.0,-0.075
34.0,29.0,-0.076
34.0,30.0,-0.077
34.0,31.0,-0.08
34.0,32.0,-0.063
34.0,33.0,-0.061
34.0,34.0,-0.062
34.0,35.0,-0.064
34.0,36.0,-0.065
34.0,37.0,-0.066
34.0,38.0,-0.067
34.0,39.0,-0.066
34.0,40.0,-0.064
34.0,41.0,-0.061
34.0,42.0,-0.062
34.0,43.0,-0.064
34.0,44.0,-0.065
34.0,45.0,-0.066
34.0,46.0,-0.064
34.0,47.0,-0.05
34.0,48.0,-0.046
34.0,49.0,-0.052
34.0,50.0,-0.053
34.0,51.0,-0.045
34.0,52.0,-0.039
34.0,53.0,-0.033
34.0,54.0,-0.04
34.0,55.0,-0.053
34.0,56.0,-0.066
34.0,57.0,-0.054
34.0,58.0,-0.031
34.0,59.0,-0.022
34.0,60.0,-0.028
34.0,61.0,-0.038
34.0,62.0,-0.046
34.0,63.0,-0.038
34.0,64.0,-0.038
34.0,65.0,-0.039
35.0,0.0,-0.099
35.0,1.0,-0.106
35.0,2.0,-0.091
35.0,3.0,-0.063
35.0,4.0,0.013
35.0,5.0,0.037
35.0,6.0,0.061
35.0,7.0,0.046
35.0,8.0,0.039
35.0,9.0,0.029
35.0,10.0,0.019
35.0,11.0,-0.007
35.0,12.0,-0.015
35.0,13.0,-0.026
35.0,14.0,-0.036
35.0,15.0,-0.044
35.0,16.0,-0.051
35.0,17.0,-0.056
35.0,18.0,-0.059
35.0,19.0,-0.066
35.0,20.0,-0.069
35.0,21.0,-0.07
35.0,22.0,-0.071
35.0,23.0,-0.071
35.0,24.0,-0.071
35.0,25.0,-0.071
35.0,26.0,-0.071
35.0,27.0,-0.072
35.0,28.0,-0.073
35.0,29.0,-0.073
35.0,30.0,-0.075
35.0,31.0,-0.078
35.0,32.0,-0.061
35.0,33.0,-0.058
35.0,34.0,-0.06
35.0,35.0,-0.062
35.0,36.0,-0.063
35.0,37.0,-0.064
35.0,38.0,-0.064
35.0,39.0,-0.063
35.0,40.0,-0.061
35.0,41.0,-0.059
35.0,42.0,-0.06
35.0,43.0,-0.062
35.0,44.0,-0.063
35.0,45.0,-0.064
35.0,46.0,-0.062
35.0,47.0,-0.048
35.0,48.0,-0.044
35.0,49.0,-0.05
35.0,50.0,-0.05
35.0,51.0,-0.043
35.0,52.0,-0.037
35.0,53.0,-0.031
35.0,54.0,-0.038
35.0,55.0,-0.05
35.0,56.0,-0.064
35.0,57.0,-0.052
35.0,58.0,-0.029
35.0,59.0,-0.02
35.0,60.0,-0.026
35.0,61.0,-0.036
35.0,62.0,-0.044
35.0,63.0,-0.036
35.0,64.0,-0.037
35.0,65.0,-0.037
36.0,0.0,-0.098
36.0,1.0,-0.111
36.0,2.0,-0.09
36.0,3.0,-0.061
36.0,4.0,0.014
36.0,5.0,0.038
36.0,6.0,0.062
36.0,7.0,0.047
36.0,8.0,0.04
36.0,9.0,0.03
36.0,10.0,0.02
36.0,11.0,-0.006
36.0,12.0,-0.014
36.0,13.0,-0.024
36.0,14.0,-0.035
36.0,15.0,-0.043
36.0,16.0,-0.049
36.0,17.0,-0.054
36.0,18.0,-0.062
36.0,19.0,-0.065
36.0,20.0,-0.067
36.0,21.0,-0.069
36.0,22.0,-0.07
36.0,23.0,-0.07
36.0,24.0,-0.07
36.0,25.0,-0.07
36.0,26.0,-0.07
36.0,27.0,-0.071
36.0,28.0,-0.072
36.0,29.0,-0.072
36.0,30.0,-0.073
36.0,31.0,-0.077
36.0,32.0,-0.059
36.0,33.0,-0.057
36.0,34.0,-0.058
36.0,35.0,-0.06
36.0,36.0,-0.061
36.0,37.0,-0.062
36.0,38.0,-0.063
36.0,39.0,-0.062
36.0,40.0,-0.06
36.0,41.0,-0.057
36.0,42.0,-0.059
36.0,43.0,-0.06
36.0,44.0,-0.061
36.0,45.0,-0.063
36.0,46.0,-0.061
36.0,47.0,-0.047
36.0,48.0,-0.043
36.0,49.0,-0.049
36.0,50.0,-0.049
36.0,51.0,-0.041
36.0,52.0,-0.036
36.0,53.0,-0.029
36.0,54.0,-0.031
36.0,55.0,-0.049
36.0,56.0,-0.063
36.0,57.0,-0.05
36.0,58.0,-0.027
36.0,59.0,-0.018
36.0,60.0,-0.024
36.0,61.0,-0.035
36.0,62.0,-0.043
36.0,63.0,-0.035
36.0,64.0,-0.035
36.0,65.0,-0.036
37.0,0.0,-0.102
37.0,1.0,-0.109
37.0,2.0,-0.088
37.0,3.0,-0.06
37.0,4.0,-0.005
37.0,5.0,0.039
37.0,6.0,0.05
37.0,7.0,0.048
37.0,8.0,0.041
37.0,9.0,0.031
37.0,10.0,0.021
37.0,11.0,-0.005
37.0,12.0,-0.012
37.0,13.0,-0.023
37.0,14.0,-0.033
37.0,15.0,-0.041
37.0,16.0,-0.048
37.0,17.0,-0.053
37.0,18.0,-0.061
37.0,19.0,-0.063
37.0,20.0,-0.066
37.0,21.0,-0.067
37.0,22.0,-0.068
37.0,23.0,-0.068
37.0,24.0,-0.068
37.0,25.0,-0.068
37.0,26.0,-0.068
37.0,27.0,-0.069
37.0,28.0,-0.07
37.0,29.0,-0.07
37.0,30.0,-0.071
37.0,31.0,-0.075
37.0,32.0,-0.057
37.0,33.0,-0.055
37.0,34.0,-0.057
37.0,35.0,-0.058
37.0,36.0,-0.059
37.0,37.0,-0.06
37.0,38.0,-0.061
37.0,39.0,-0.06
37.0,40.0,-0.058
37.0,41.0,-0.055
37.0,42.0,-0.057
37.0,43.0,-0.058
37.0,44.0,-0.06
37.0,45.0,-0.061
37.0,46.0,-0.059
37.0,47.0,-0.045
37.0,48.0,-0.041
37.0,49.0,-0.047
37.0,50.0,-0.047
37.0,51.0,-0.039
37.0,52.0,-0.029
37.0,53.0,-0.027
37.0,54.0,-0.029
37.0,55.0,-0.047
37.0,56.0,-0.061
37.0,57.0,-0.049
37.0,58.0,-0.025
37.0,59.0,-0.016
37.0,60.0,-0.022
37.0,61.0,-0.033
37.0,62.0,-0.041
37.0,63.0,-0.033
37.0,64.0,-0.034
37.0,65.0,-0.034
38.0,0.0,-0.107
38.0,1.0,-0.107
38.0,2.0,-0.092
38.0,3.0,-0.058
38.0,4.0,-0.01
38.0,5.0,0.041
38.0,6.0,0.051
38.0,7.0,0.05
38.0,8.0,0.042
38.0,9.0,0.033
38.0,10.0,0.011
38.0,11.0,-0.003
38.0,12.0,-0.011
38.0,13.0,-0.022
38.0,14.0,-0.032
38.0,15.0,-0.04
38.0,16.0,-0.046
38.0,17.0,-0.051
38.0,18.0,-0.059
38.0,19.0,-0.062
38.0,20.0,-0.064
38.0,21.0,-0.066
38.0,22.0,-0.067
38.0,23.0,-0.067
38.0,24.0,-0.066
38.0,25.0,-0.066
38.0,26.0,-0.067
38.0,27.0,-0.067
38.0,28.0,-0.068
38.0,29.0,-0.068
38.0,30.0,-0.07
38.0,31.0,-0.074
38.0,32.0,-0.06
38.0,33.0,-0.054
38.0,34.0,-0.055
38.0,35.0,-0.057
38.0,36.0,-0.057
38.0,37.0,-0.059
38.0,38.0,-0.06
38.0,39.0,-0.058
38.0,40.0,-0.056
38.0,41.0,-0.054
38.0,42.0,-0.055
38.0,43.0,-0.057
38.0,44.0,-0.058
38.0,45.0,-0.059
38.0,46.0,-0.058
38.0,47.0,-0.043
38.0,48.0,-0.039
38.0,49.0,-0.045
38.0,50.0,-0.046
38.0,51.0,-0.038
38.0,52.0,-0.028
38.0,53.0,-0.026
38.0,54.0,-0.028
38.0,55.0,-0.045
38.0,56.0,-0.06
38.0,57.0,-0.047
38.0,58.0,-0.024
38.0,59.0,-0.015
38.0,60.0,-0.021
38.0,61.0,-0.032
38.0,62.0,-0.039
38.0,63.0,-0.032
38.0,64.0,-0.032
38.0,65.0,-0.033
39.0,0.0,-0.108
39.0,1.0,-0.108
39.0,2.0,-0.093
39.0,3.0,-0.059
39.0,4.0,-0.011
39.0,5.0,0.04
39.0,6.0,0.05
39.0,7.0,0.049
39.0,8.0,0.042
39.0,9.0,0.032
39.0,10.0,0.01
39.0,11.0,-0.004
39.0,12.0,-0.012
39.0,13.0,-0.022
39.0,14.0,-0.033
39.0,15.0,-0.04
39.0,16.0,-0.047
39.0,17.0,-0.052
39.0,18.0,-0.06
39.0,19.0,-0.063
39.0,20.0,-0.065
39.0,21.0,-0.067
39.0,22.0,-0.067
39.0,23.0,-0.067
39.0,24.0,-0.067
39.0,25.0,-0.067
39.0,26.0,-0.067
39.0,27.0,-0.068
39.0,28.0,-0.069
39.0,29.0,-0.069
39.0,30.0,-0.07
39.0,31.0,-0.074
39.0,32.0,-0.061
39.0,33.0,-0.054
39.0,34.0,-0.056
39.0,35.0,-0.062
39.0,36.0,-0.058
39.0,37.0,-0.059
39.0,38.0,-0.06
39.0,39.0,-0.059
39.0,40.0,-0.057
39.0,41.0,-0.054
39.0,42.0,-0.055
39.0,43.0,-0.057
39.0,44.0,-0.059
39.0,45.0,-0.06
39.0,46.0,-0.058
39.0,47.0,-0.044
39.0,48.0,-0.04
39.0,49.0,-0.046
39.0,50.0,-0.046
39.0,51.0,-0.038
39.0,52.0,-0.028
39.0,53.0,-0.026
39.0,54.0,-0.028
39.0,55.0,-0.046
39.0,56.0,-0.06
39.0,57.0,-0.048
39.0,58.0,-0.024
39.0,59.0,-0.015
39.0,60.0,-0.021
39.0,61.0,-0.032
39.0,62.0,-0.035
39.0,63.0,-0.032
39.0,64.0,-0.033
39.0,65.0,-0.033
40.0,0.0,-0.104
40.0,1.0,-0.11
40.0,2.0,-0.095
40.0,3.0,-0.061
40.0,4.0,-0.013
40.0,5.0,0.038
40.0,6.0,0.049
40.0,7.0,0.047
40.0,8.0,0.04
40.0,9.0,0.03
40.0,10.0,0.002
40.0,11.0,-0.006
40.0,12.0,-0.013
40.0,13.0,-0.024
40.0,14.0,-0.034
40.0,15.0,-0.042
40.0,16.0,-0.049
40.0,17.0,-0.054
40.0,18.0,-0.057
40.0,19.0,-0.064
40.0,20.0,-0.066
40.0,21.0,-0.068
40.0,22.0,-0.069
40.0,23.0,-0.069
40.0,24.0,-0.068
40.0,25.0,-0.068
40.0,26.0,-0.069
40.0,27.0,-0.069
40.0,28.0,-0.07
40.0,29.0,-0.07
40.0,30.0,-0.072
40.0,31.0,-0.076
40.0,32.0,-0.062
40.0,33.0,-0.06
40.0,34.0,-0.057
40.0,35.0,-0.059
40.0,36.0,-0.059
40.0,37.0,-0.06
40.0,38.0,-0.061
40.0,39.0,-0.06
40.0,40.0,-0.058
40.0,41.0,-0.055
40.0,42.0,-0.057
40.0,43.0,-0.059
40.0,44.0,-0.06
40.0,45.0,-0.061
40.0,46.0,-0.06
40.0,47.0,-0.045
40.0,48.0,-0.037
40.0,49.0,-0.047
40.0,50.0,-0.047
40.0,51.0,-0.04
40.0,52.0,-0.029
40.0,53.0,-0.027
40.0,54.0,-0.029
40.0,55.0,-0.047
40.0,56.0,-0.062
40.0,57.0,-0.049
40.0,58.0,-0.026
40.0,59.0,-0.016
40.0,60.0,-0.014
40.0,61.0,-0.034
40.0,62.0,-0.036
40.0,63.0,-0.034
40.0,64.0,-0.034
40.0,65.0,-0.035
41.0,0.0,-0.106
41.0,1.0,-0.112
41.0,2.0,-0.097
41.0,3.0,-0.063
41.0,4.0,-0.008
41.0,5.0,0.036
41.0,6.0,0.06
41.0,7.0,0.045
41.0,8.0,0.038
41.0,9.0,0.028
41.0,10.0,0.006
41.0,11.0,-0.008
41.0,12.0,-0.015
41.0,13.0,-0.026
41.0,14.0,-0.036
41.0,15.0,-0.044
41.0,16.0,-0.051
41.0,17.0,-0.055
41.0,18.0,-0.059
41.0,19.0,-0.066
41.0,20.0,-0.068
41.0,21.0,-0.07
41.0,22.0,-0.071
41.0,23.0,-0.071
41.0,24.0,-0.07
41.0,25.0,-0.07
41.0,26.0,-0.071
41.0,27.0,-0.071
41.0,28.0,-0.072
41.0,29.0,-0.072
41.0,30.0,-0.074
41.0,31.0,-0.077
41.0,32.0,-0.064
41.0,33.0,-0.057
41.0,34.0,-0.059
41.0,35.0,-0.06
41.0,36.0,-0.061
41.0,37.0,-0.062
41.0,38.0,-0.063
41.0,39.0,-0.062
41.0,40.0,-0.06
41.0,41.0,-0.057
41.0,42.0,-0.059
41.0,43.0,-0.06
41.0,44.0,-0.062
41.0,45.0,-0.063
41.0,46.0,-0.061
41.0,47.0,-0.043
41.0,48.0,-0.038
41.0,49.0,-0.049
41.0,50.0,-0.049
41.0,51.0,-0.037
41.0,52.0,-0.031
41.0,53.0,-0.029
41.0,54.0,-0.031
41.0,55.0,-0.049
41.0,56.0,-0.063
41.0,57.0,-0.051
41.0,58.0,-0.027
41.0,59.0,-0.009
41.0,60.0,-0.015
41.0,61.0,-0.035
41.0,62.0,-0.038
41.0,63.0,-0.035
41.0,64.0,-0.031
41.0,65.0,-0.036
42.0,0.0,-0.109
42.0,1.0,-0.11
42.0,2.0,-0.095
42.0,3.0,-0.06
42.0,4.0,-0.012
42.0,5.0,0.038
42.0,6.0,0.062
42.0,7.0,0.047
42.0,8.0,0.04
42.0,9.0,0.03
42.0,10.0,0.002
42.0,11.0,-0.006
42.0,12.0,-0.013
42.0,13.0,-0.024
42.0,14.0,-0.034
42.0,15.0,-0.042
42.0,16.0,-0.048
42.0,17.0,-0.053
42.0,18.0,-0.057
42.0,19.0,-0.064
42.0,20.0,-0.066
42.0,21.0,-0.068
42.0,22.0,-0.068
42.0,23.0,-0.069
42.0,24.0,-0.068
42.0,25.0,-0.068
42.0,26.0,-0.068
42.0,27.0,-0.069
42.0,28.0,-0.07
42.0,29.0,-0.07
42.0,30.0,-0.071
42.0,31.0,-0.075
42.0,32.0,-0.062
42.0,33.0,-0.055
42.0,34.0,-0.056
42.0,35.0,-0.058
42.0,36.0,-0.059
42.0,37.0,-0.06
42.0,38.0,-0.061
42.0,39.0,-0.06
42.0,40.0,-0.058
42.0,41.0,-0.055
42.0,42.0,-0.056
42.0,43.0,-0.058
42.0,44.0,-0.059
42.0,45.0,-0.061
42.0,46.0,-0.059
42.0,47.0,-0.045
42.0,48.0,-0.036
42.0,49.0,-0.046
42.0,50.0,-0.047
42.0,51.0,-0.035
42.0,52.0,-0.029
42.0,53.0,-0.027
42.0,54.0,-0.029
42.0,55.0,-0.047
42.0,56.0,-0.061
42.0,57.0,-0.048
42.0,58.0,-0.025
42.0,59.0,-0.006
42.0,60.0,-0.013
42.0,61.0,-0.033
42.0,62.0,-0.036
42.0,63.0,-0.033
42.0,64.0,-0.028
42.0,65.0,-0.034
43.0,0.0,-0.107
43.0,1.0,-0.107
43.0,2.0,-0.098
43.0,3.0,-0.058
43.0,4.0,-0.017
43.0,5.0,0.04
43.0,6.0,0.051
43.0,7.0,0.05
43.0,8.0,0.042
43.0,9.0,0.033
43.0,10.0,0.004
43.0,11.0,-0.003
43.0,12.0,-0.011
43.0,13.0,-0.021
43.0,14.0,-0.032
43.0,15.0,-0.04
43.0,16.0,-0.046
43.0,17.0,-0.051
43.0,18.0,-0.059
43.0,19.0,-0.061
43.0,20.0,-0.064
43.0,21.0,-0.065
43.0,22.0,-0.066
43.0,23.0,-0.066
43.0,24.0,-0.066
43.0,25.0,-0.065
43.0,26.0,-0.066
43.0,27.0,-0.067
43.0,28.0,-0.067
43.0,29.0,-0.068
43.0,30.0,-0.069
43.0,31.0,-0.073
43.0,32.0,-0.06
43.0,33.0,-0.053
43.0,34.0,-0.054
43.0,35.0,-0.056
43.0,36.0,-0.057
43.0,37.0,-0.058
43.0,38.0,-0.059
43.0,39.0,-0.058
43.0,40.0,-0.055
43.0,41.0,-0.053
43.0,42.0,-0.054
43.0,43.0,-0.056
43.0,44.0,-0.057
43.0,45.0,-0.059
43.0,46.0,-0.057
43.0,47.0,-0.042
43.0,48.0,-0.033
43.0,49.0,-0.044
43.0,50.0,-0.045
43.0,51.0,-0.032
43.0,52.0,-0.026
43.0,53.0,-0.025
43.0,54.0,-0.027
43.0,55.0,-0.044
43.0,56.0,-0.059
43.0,57.0,-0.046
43.0,58.0,-0.023
43.0,59.0,-0.013
43.0,60.0,-0.011
43.0,61.0,-0.031
43.0,62.0,-0.034
43.0,63.0,-0.031
43.0,64.0,-0.026
43.0,65.0,-0.031
44.0,0.0,-0.104
44.0,1.0,-0.104
44.0,2.0,-0.096
44.0,3.0,-0.055
44.0,4.0,-0.015
44.0,5.0,0.043
44.0,6.0,0.053
44.0,7.0,0.052
44.0,8.0,0.045
44.0,9.0,0.035
44.0,10.0,0.007
44.0,11.0,-0.001
44.0,12.0,-0.009
44.0,13.0,-0.019
44.0,14.0,-0.03
44.0,15.0,-0.038
44.0,16.0,-0.044
44.0,17.0,-0.049
44.0,18.0,-0.057
44.0,19.0,-0.059
44.0,20.0,-0.062
44.0,21.0,-0.063
44.0,22.0,-0.064
44.0,23.0,-0.064
44.0,24.0,-0.064
44.0,25.0,-0.063
44.0,26.0,-0.064
44.0,27.0,-0.064
44.0,28.0,-0.065
44.0,29.0,-0.065
44.0,30.0,-0.067
44.0,31.0,-0.071
44.0,32.0,-0.053
44.0,33.0,-0.051
44.0,34.0,-0.052
44.0,35.0,-0.054
44.0,36.0,-0.055
44.0,37.0,-0.056
44.0,38.0,-0.057
44.0,39.0,-0.056
44.0,40.0,-0.053
44.0,41.0,-0.051
44.0,42.0,-0.052
44.0,43.0,-0.054
44.0,44.0,-0.055
44.0,45.0,-0.057
44.0,46.0,-0.055
44.0,47.0,-0.04
44.0,48.0,-0.036
44.0,49.0,-0.042
44.0,50.0,-0.043
44.0,51.0,-0.035
44.0,52.0,-0.024
44.0,53.0,-0.023
44.0,54.0,-0.025
44.0,55.0,-0.042
44.0,56.0,-0.057
44.0,57.0,-0.044
44.0,58.0,-0.021
44.0,59.0,-0.002
44.0,60.0,-0.018
44.0,61.0,-0.029
44.0,62.0,-0.031
44.0,63.0,-0.029
44.0,64.0,-0.024
44.0,65.0,-0.029
45.0,0.0,-0.101
45.0,1.0,-0.101
45.0,2.0,-0.087
45.0,3.0,-0.052
45.0,4.0,-0.011
45.0,5.0,0.046
45.0,6.0,0.057
45.0,7.0,0.055
45.0,8.0,0.048
45.0,9.0,0.038
45.0,10.0,0.01
45.0,11.0,0.002
45.0,12.0,-0.006
45.0,13.0,-0.016
45.0,14.0,-0.027
45.0,15.0,-0.035
45.0,16.0,-0.041
45.0,17.0,-0.051
45.0,18.0,-0.054
45.0,19.0,-0.057
45.0,20.0,-0.059
45.0,21.0,-0.061
45.0,22.0,-0.061
45.0,23.0,-0.061
45.0,24.0,-0.061
45.0,25.0,-0.061
45.0,26.0,-0.061
45.0,27.0,-0.062
45.0,28.0,-0.063
45.0,29.0,-0.063
45.0,30.0,-0.065
45.0,31.0,-0.068
45.0,32.0,-0.05
45.0,33.0,-0.048
45.0,34.0,-0.05
45.0,35.0,-0.051
45.0,36.0,-0.052
45.0,37.0,-0.053
45.0,38.0,-0.054
45.0,39.0,-0.053
45.0,40.0,-0.051
45.0,41.0,-0.048
45.0,42.0,-0.05
45.0,43.0,-0.052
45.0,44.0,-0.053
45.0,45.0,-0.054
45.0,46.0,-0.053
45.0,47.0,-0.037
45.0,48.0,-0.033
45.0,49.0,-0.04
45.0,50.0,-0.04
45.0,51.0,-0.032
45.0,52.0,-0.022
45.0,53.0,-0.02
45.0,54.0,-0.022
45.0,55.0,-0.04
45.0,56.0,-0.055
45.0,57.0,-0.042
45.0,58.0,-0.018
45.0,59.0,0.0
45.0,60.0,-0.015
45.0,61.0,-0.026
45.0,62.0,-0.029
45.0,63.0,-0.026
45.0,64.0,-0.021
45.0,65.0,-0.025
46.0,0.0,-0.09
46.0,1.0,-0.092
46.0,2.0,-0.075
46.0,3.0,-0.044
46.0,4.0,0.032
46.0,5.0,0.067
46.0,6.0,0.077
46.0,7.0,0.062
46.0,8.0,0.055
46.0,9.0,0.045
46.0,10.0,0.022
46.0,11.0,0.008
46.0,12.0,-0.001
46.0,13.0,-0.012
46.0,14.0,-0.023
46.0,15.0,-0.031
46.0,16.0,-0.038
46.0,17.0,-0.043
46.0,18.0,-0.047
46.0,19.0,-0.054
46.0,20.0,-0.057
46.0,21.0,-0.058
46.0,22.0,-0.059
46.0,23.0,-0.059
46.0,24.0,-0.059
46.0,25.0,-0.059
46.0,26.0,-0.06
46.0,27.0,-0.06
46.0,28.0,-0.061
46.0,29.0,-0.062
46.0,30.0,-0.063
46.0,31.0,-0.066
46.0,32.0,-0.048
46.0,33.0,-0.046
46.0,34.0,-0.048
46.0,35.0,-0.05
46.0,36.0,-0.051
46.0,37.0,-0.053
46.0,38.0,-0.054
46.0,39.0,-0.053
46.0,40.0,-0.05
46.0,41.0,-0.048
46.0,42.0,-0.049
46.0,43.0,-0.051
46.0,44.0,-0.052
46.0,45.0,-0.054
46.0,46.0,-0.05
46.0,47.0,-0.031
46.0,48.0,-0.023
46.0,49.0,-0.036
46.0,50.0,-0.037
46.0,51.0,-0.025
46.0,52.0,-0.019
46.0,53.0,-0.018
46.0,54.0,-0.02
46.0,55.0,-0.037
46.0,56.0,-0.052
46.0,57.0,-0.039
46.0,58.0,-0.015
46.0,59.0,-0.005
46.0,60.0,-0.011
46.0,61.0,-0.021
46.0,62.0,-0.024
46.0,63.0,-0.02
46.0,64.0,-0.013
46.0,65.0,-0.017
47.0,0.0,-0.082
47.0,1.0,-0.092
47.0,2.0,-0.074
47.0,3.0,-0.011
47.0,4.0,0.029
47.0,5.0,0.064
47.0,6.0,0.073
47.0,7.0,0.057
47.0,8.0,0.05
47.0,9.0,0.039
47.0,10.0,0.016
47.0,11.0,0.007
47.0,12.0,-0.003
47.0,13.0,-0.025
47.0,14.0,-0.042
47.0,15.0,-0.05
47.0,16.0,-0.057
47.0,17.0,-0.062
47.0,18.0,-0.066
47.0,19.0,-0.069
47.0,20.0,-0.072
47.0,21.0,-0.073
47.0,22.0,-0.075
47.0,23.0,-0.075
47.0,24.0,-0.075
47.0,25.0,-0.075
47.0,26.0,-0.076
47.0,27.0,-0.077
47.0,28.0,-0.078
47.0,29.0,-0.078
47.0,30.0,-0.079
47.0,31.0,-0.081
47.0,32.0,-0.068
47.0,33.0,-0.066
47.0,34.0,-0.068
47.0,35.0,-0.07
47.0,36.0,-0.071
47.0,37.0,-0.073
47.0,38.0,-0.074
47.0,39.0,-0.073
47.0,40.0,-0.071
47.0,41.0,-0.068
47.0,42.0,-0.069
47.0,43.0,-0.071
47.0,44.0,-0.072
47.0,45.0,-0.073
47.0,46.0,-0.067
47.0,47.0,-0.043
47.0,48.0,-0.041
47.0,49.0,-0.049
47.0,50.0,-0.056
47.0,51.0,-0.044
47.0,52.0,-0.039
47.0,53.0,-0.037
47.0,54.0,-0.039
47.0,55.0,-0.056
47.0,56.0,-0.069
47.0,57.0,-0.052
47.0,58.0,-0.034
47.0,59.0,-0.014
47.0,60.0,-0.019
47.0,61.0,-0.038
47.0,62.0,-0.04
47.0,63.0,-0.035
47.0,64.0,-0.028
47.0,65.0,-0.027
48.0,0.0,-0.093
48.0,1.0,-0.102
48.0,2.0,-0.077
48.0,3.0,-0.015
48.0,4.0,0.026
48.0,5.0,0.055
48.0,6.0,0.064
48.0,7.0,0.055
48.0,8.0,0.047
48.0,9.0,0.024
48.0,10.0,0.013
48.0,11.0,0.004
48.0,12.0,-0.005
48.0,13.0,-0.027
48.0,14.0,-0.044
48.0,15.0,-0.052
48.0,16.0,-0.059
48.0,17.0,-0.064
48.0,18.0,-0.067
48.0,19.0,-0.07
48.0,20.0,-0.073
48.0,21.0,-0.075
48.0,22.0,-0.076
48.0,23.0,-0.076
48.0,24.0,-0.076
48.0,25.0,-0.076
48.0,26.0,-0.077
48.0,27.0,-0.078
48.0,28.0,-0.079
48.0,29.0,-0.079
48.0,30.0,-0.08
48.0,31.0,-0.082
48.0,32.0,-0.069
48.0,33.0,-0.067
48.0,34.0,-0.069
48.0,35.0,-0.071
48.0,36.0,-0.072
48.0,37.0,-0.074
48.0,38.0,-0.075
48.0,39.0,-0.074
48.0,40.0,-0.071
48.0,41.0,-0.069
48.0,42.0,-0.07
48.0,43.0,-0.072
48.0,44.0,-0.073
48.0,45.0,-0.074
48.0,46.0,-0.069
48.0,47.0,-0.046
48.0,48.0,-0.043
48.0,49.0,-0.051
48.0,50.0,-0.053
48.0,51.0,-0.045
48.0,52.0,-0.04
48.0,53.0,-0.038
48.0,54.0,-0.04
48.0,55.0,-0.057
48.0,56.0,-0.071
48.0,57.0,-0.054
48.0,58.0,-0.035
48.0,59.0,-0.016
48.0,60.0,-0.021
48.0,61.0,-0.041
48.0,62.0,-0.043
48.0,63.0,-0.038
48.0,64.0,-0.032
48.0,65.0,-0.031
49.0,0.0,-0.092
49.0,1.0,-0.101
49.0,2.0,-0.084
49.0,3.0,-0.044
49.0,4.0,0.032
49.0,5.0,0.054
49.0,6.0,0.064
49.0,7.0,0.062
49.0,8.0,0.041
49.0,9.0,0.031
49.0,10.0,0.021
49.0,11.0,0.0
49.0,12.0,-0.009
49.0,13.0,-0.025
49.0,14.0,-0.036
49.0,15.0,-0.044
49.0,16.0,-0.051
49.0,17.0,-0.056
49.0,18.0,-0.06
49.0,19.0,-0.063
49.0,20.0,-0.065
49.0,21.0,-0.067
49.0,22.0,-0.068
49.0,23.0,-0.068
